Rank,Land Area (sq mi),City,State,Population
10427,3.14,Hinton, OK,"3,199"
13048,2.22,Hinton, WV,"2,615"
22336,0.69,Hinton, IA,892
23365,0.58,Hiouchi, CA,413
8895,3.87,Hiram, GA,"3,628"
20328,0.93,Hiram, OH,"1,338"
22020,0.73,Hiseville, KY,197
1864,18.26,Hissop, AL,854
321,60.46,Hitchcock, TX,"7,206"
26735,0.27,Hitchcock, SD,102
28258,0.15,Hitchcock, OK,103
28618,0.12,Hitchita, OK,125
20842,0.86,Hitterdal, MN,195
7278,4.94,Hiwasse, AR,497
7017,5.14,Hiwassee, VA,169
18738,1.09,Hixton, WI,525
15068,1.74,Ho Ho Kus, NJ,"4,125"
9820,3.4,Hoagland, IN,855
544,43.46,Hoback, WY,"1,344"
846,32.95,Hobart, WI,"6,951"
1191,26.33,Hobart, IN,"29,136"
1801,18.79,Hobart, WA,"6,548"
10120,3.26,Hobart, OK,"3,729"
24212,0.5,Hobart, NY,515
137,119.43,Hobart Bay, AK,1
1328,23.96,Hobbs, NM,"35,343"
6861,5.27,Hobe Sound, FL,"13,205"
29110,0.05,Hoberg, MO,46
19231,1.03,Hobgood, NC,416
9746,3.43,Hoboken, GA,663
17471,1.28,Hoboken, NJ,"51,979"
10922,2.94,Hobson, AL,55
27272,0.24,Hobson, MT,274
19130,1.04,Hobson City, AL,812
7084,5.08,Hobucken, NC,113
3658,10.04,Hockessin, DE,"13,620"
24978,0.43,Hockingport, OH,130
2536,14.01,Hockinson, WA,"5,129"
20029,0.97,Hodge, LA,376
13620,2.07,Hodgenville, KY,"3,236"
8444,4.14,Hodges, AL,307
21556,0.78,Hodges, SC,129
11881,2.58,Hodgkins, IL,"2,185"
10522,3.11,Hoehne, CO,119
9812,3.4,Hoffman, NC,548
13594,2.07,Hoffman, MN,686
24109,0.51,Hoffman, IL,555
26914,0.26,Hoffman, OK,140
1600,20.8,Hoffman Estates, IL,"52,271"
26315,0.31,Hogans Corner, WA,123
5388,6.88,Hogansville, GA,"3,063"
6769,5.35,Hohenwald, TN,"3,716"
18252,1.15,Hoisington, KS,"2,687"
22043,0.73,Hokah, MN,559
18639,1.1,Hokendauqua, PA,"3,368"
3028,11.94,Hokes Bluff, AL,"4,313"
1967,17.34,Holbrook, AZ,"5,003"
5107,7.25,Holbrook, MA,"10,925"
5160,7.18,Holbrook, NY,"27,765"
28137,0.16,Holbrook, NE,141
7512,4.75,Holcomb, MS,427
16763,1.4,Holcomb, NY,"1,581"
17037,1.35,Holcomb, KS,"2,181"
23328,0.58,Holcomb, MO,790
20014,0.97,Holcombe, WI,190
9179,3.73,Holden, WV,701
12394,2.41,Holden, MO,"2,482"
23821,0.54,Holden, UT,378
11530,2.71,Holden Beach, NC,880
18961,1.06,Holden Heights, FL,"4,107"
7405,4.83,Holdenville, OK,"5,768"
20968,0.85,Holdingford, MN,647
8912,3.86,Holdrege, NE,"5,506"
18254,1.15,Holgate, OH,"1,210"
6732,5.37,Holiday, FL,"21,049"
15479,1.64,Holiday Beach, TX,362
11648,2.67,Holiday City, OH,46
14070,1.96,Holiday City South, NJ,"3,609"
6360,5.75,Holiday City-Berkeley, NJ,"12,013"
7275,4.94,Holiday Heights, NJ,"2,205"
20152,0.95,Holiday Hills, IL,654
3412,10.73,Holiday Island, AR,"2,800"
15956,1.54,Holiday Lake, IA,559
15075,1.73,Holiday Lakes, OH,623
20858,0.86,Holiday Lakes, TX,"1,093"
12603,2.35,Holiday Pocono, PA,538
15563,1.62,Holiday Shores, IL,"2,918"
14660,1.82,Holiday Valley, OH,"1,320"
4699,7.92,Holladay, UT,"26,896"
2078,16.59,Holland, MI,"33,342"
5375,6.89,Holland, AR,491
8662,4,Holland, NY,"1,253"
11691,2.65,Holland, MA,"1,405"
14931,1.76,Holland, TX,"1,018"
19787,0.99,Holland, OH,"1,895"
20294,0.93,Holland, MN,202
26227,0.31,Holland, IN,712
27134,0.25,Holland, IA,240
28078,0.17,Holland, MO,235
24126,0.51,Holland Patent, NY,376
13066,2.22,Hollandale, MS,"2,647"
22333,0.69,Hollandale, WI,330
24883,0.44,Hollandale, MN,281
28572,0.12,Hollansburg, OH,312
28914,0.08,Hollenberg, KS,21
9514,3.55,Holley, FL,"1,576"
11232,2.82,Holley, OR,331
17513,1.27,Holley, NY,"2,011"
12402,2.41,Holliday, TX,"1,717"
26923,0.26,Holliday, MO,97
12594,2.35,Hollidaysburg, PA,"5,792"
3057,11.84,Hollins, AL,811
4293,8.63,Hollins, VA,"14,844"
285,65.01,Hollis, AK,129
16512,1.44,Hollis, OK,"2,110"
2895,12.46,Hollis Crossroads, AL,483
5081,7.29,Hollister, CA,"36,067"
5528,6.68,Hollister, MO,"4,436"
8703,3.98,Hollister, NC,"1,166"
18877,1.07,Hollister, ID,244
27205,0.25,Hollister, OK,33
2893,12.47,Holloman, NM,"3,813"
27368,0.23,Hollow Creek, KY,889
14841,1.78,Hollow Rock, TN,589
16829,1.39,Holloway, MN,105
20165,0.95,Holloway, OH,251
29134,0.05,Hollowayville, IL,51
11370,2.76,Holly, MI,"6,142"
21890,0.74,Holly, CO,845
21956,0.74,Holly Grove, AR,680
8792,3.93,Holly Hill, FL,"11,680"
17272,1.31,Holly Hill, SC,"1,247"
23428,0.57,Holly Hills, CO,"2,584"
4276,8.67,Holly Lake Ranch, TX,"2,981"
7978,4.44,Holly Pond, AL,951
9113,3.77,Holly Ridge, NC,"1,553"
2344,15.01,Holly Springs, NC,"27,339"
2815,12.78,Holly Springs, MS,"7,585"
5618,6.57,Holly Springs, GA,"9,678"
5708,6.46,Hollymead, VA,"8,828"
25909,0.34,Hollyvilla, KY,433
1118,27.37,Hollywood, FL,"145,128"
1400,23.13,Hollywood, SC,"4,831"
4142,8.92,Hollywood, AL,980
16347,1.47,Hollywood Park, TX,"3,179"
6943,5.2,Holmen, WI,"9,335"
15325,1.67,Holmes Beach, FL,"3,973"
27439,0.23,Holmesville, OH,414
27462,0.22,Holmesville, NE,49
16259,1.49,Holstein, IA,"1,408"
27446,0.22,Holstein, NE,231
2234,15.67,Holt, MI,"24,267"
10361,3.16,Holt, AL,"3,812"
19504,1.01,Holt, MN,107
24734,0.45,Holt, MO,481
11545,2.7,Holton, KS,"3,298"
14720,1.81,Holton, IN,573
9728,3.44,Holts Summit, MO,"3,381"
5201,7.11,Holtsville, NY,"20,054"
1534,21.58,Holtville, AL,"4,466"
18307,1.15,Holtville, CA,"6,067"
2713,13.2,Holualoa, HI,"9,098"
962,30.19,Holy Cross, AK,209
25979,0.34,Holy Cross, IA,369
1561,21.28,Holyoke, MA,"40,079"
12527,2.37,Holyoke, CO,"2,339"
25017,0.42,Holyrood, KS,332
4044,9.12,Homa Hills, WY,262
5833,6.32,Home, WA,"1,647"
8728,3.96,Home, KS,210
22966,0.62,Home Garden, CA,"1,787"
15895,1.56,Home Gardens, CA,"11,701"
5562,6.64,Homeacre-Lyndora, PA,"6,966"
27247,0.24,Homecroft, IN,694
16390,1.47,Homedale, ID,"2,595"
8214,4.27,Homeland, CA,"5,921"
12218,2.47,Homeland, GA,"1,141"
25053,0.42,Homeland, FL,301
7566,4.71,Homeland Park, SC,"6,574"
2568,13.83,Homer, AK,"5,229"
3843,9.63,Homer, GA,"1,452"
7650,4.65,Homer, LA,"3,129"
14212,1.93,Homer, NY,"3,250"
16774,1.4,Homer, MI,"1,793"
18038,1.19,Homer, MN,139
19871,0.98,Homer, IL,"1,159"
25613,0.37,Homer, NE,551
23651,0.55,Homer City, PA,"1,674"
1480,22.17,Homer Glen, IL,"24,322"
9633,3.49,Homerville, GA,"2,573"
2318,15.14,Homestead, FL,"63,459"
15157,1.71,Homestead, IA,129
18144,1.17,Homestead, NM,47
23412,0.58,Homestead, PA,"3,157"
28169,0.16,Homestead, MO,157
8266,4.24,Homestead Base, FL,"1,070"
2249,15.61,Homestead Meadows North, TX,"4,974"
9347,3.65,Homestead Meadows South, TX,"5,831"
796,33.88,Homestead Valley, CA,"3,366"
28545,0.12,Homestown, MO,126
13906,2,Hometown, PA,"1,395"
21343,0.8,Hometown, WV,477
24393,0.48,Hometown, IL,"4,358"
4445,8.36,Homewood, AL,"25,420"
6929,5.21,Homewood, IL,"19,642"
28051,0.17,Homewood, PA,107
3574,10.25,Homewood Canyon, CA,20
17722,1.24,Homeworth, OH,266
13939,1.99,Hominy, OK,"3,548"
4793,7.78,Homosassa, FL,"2,143"
1254,25.14,Homosassa Springs, FL,"13,403"
15302,1.68,Honaker, VA,"1,626"
992,29.58,Honalo, HI,"2,822"
661,37.99,Honaunau-Napoopoo, HI,"2,792"
8268,4.24,Honcut, CA,145
2948,12.24,Hondah, AZ,"1,020"
3846,9.62,Hondo, TX,"8,929"
9390,3.62,Honea Path, SC,"3,610"
20378,0.92,Honeoye, NY,631
11993,2.54,Honeoye Falls, NY,"2,707"
8875,3.88,Honesdale, PA,"4,364"
24391,0.48,Honey Brook, PA,"1,681"
10821,2.99,Honey Grove, TX,"1,991"
3062,11.81,Honeyville, UT,"1,299"
17520,1.27,Honoka'a, HI,"2,522"
24528,0.47,Honomu, HI,409
23798,0.54,Honor, MI,291
26220,0.32,Hood, CA,311
11971,2.55,Hood River, OR,"7,311"
19028,1.05,Hoodsport, WA,952
20406,0.92,Hooker, OK,"2,082"
26117,0.33,Hookerton, NC,391
13540,2.08,Hooks, TX,"2,762"
7471,4.79,Hooksett, NH,"4,112"
28410,0.14,Hookstown, PA,150
6101,6.01,Hoonah, AK,772
1151,26.88,Hooper, UT,"7,720"
22657,0.65,Hooper, NE,826
27078,0.25,Hooper, CO,79
4528,8.22,Hooper Bay, AK,"1,259"
5317,6.97,Hoopers Creek, NC,"1,197"
9270,3.69,Hoopeston, IL,"5,474"
25682,0.36,Hoople, ND,318
25885,0.34,Hooppole, IL,293
15676,1.6,Hoosick Falls, NY,"3,459"
29078,0.06,Hoot Owl, OK,4
11929,2.57,Hooven, OH,548
471,47.16,Hoover, AL,"82,849"
12913,2.26,Hooverson Heights, WV,"2,601"
23027,0.61,Hooversville, PA,651
23096,0.61,Hop Bottom, PA,326
3366,10.85,Hopatcong, NJ,"14,921"
422,51.72,Hope, AK,57
3640,10.08,Hope, AR,"10,033"
17809,1.22,Hope, NM,120
20153,0.95,Hope, IN,"2,292"
22992,0.62,Hope, ND,351
22998,0.61,Hope, NJ,189
24525,0.47,Hope, ID,67
25322,0.39,Hope, KS,353
5335,6.94,Hope Mills, NC,"16,024"
10037,3.3,Hope Valley, RI,"1,696"
15089,1.73,Hopedale, MA,"3,858"
18532,1.12,Hopedale, OH,982
24140,0.5,Hopedale, IL,"1,018"
22575,0.66,Hopeland, PA,638
3559,10.28,Hopewell, VA,"22,375"
5186,7.15,Hopewell, TN,"1,871"
18395,1.14,Hopewell, IL,421
22226,0.7,Hopewell, NJ,"1,891"
28643,0.11,Hopewell, PA,268
24453,0.47,Hopewell Junction, NY,611
2085,16.51,Hopkins, SC,"3,257"
8521,4.08,Hopkins, MN,"17,909"
22115,0.72,Hopkins, MO,471
24397,0.48,Hopkins, MI,654
9155,3.75,Hopkins Park, IL,495
938,30.66,Hopkinsville, KY,"32,507"
16013,1.53,Hopkinton, MA,"2,509"
22928,0.62,Hopkinton, IA,578
9560,3.52,Hopland, CA,587
14384,1.89,Hopwood, PA,"1,834"
4082,9.02,Hoquiam, WA,"8,560"
3396,10.77,Horace, ND,"2,502"
27131,0.25,Horace, KS,116
14727,1.8,Horatio, AR,"1,201"
26813,0.27,Hordville, NE,184
10240,3.21,Horicon, WI,"3,658"
21828,0.75,Horine, MO,"1,566"
4251,8.71,Horizon City, TX,"18,477"
847,32.94,Horizon West, FL,"17,222"
11955,2.56,Horn Hill, AL,268
2177,16.02,Horn Lake, MS,"26,486"
22270,0.7,Hornbeak, TN,392
18281,1.15,Hornbeck, LA,468
18186,1.16,Hornbrook, CA,275
11187,2.84,Hornell, NY,"8,508"
21557,0.78,Hornersville, MO,844
27057,0.25,Hornick, IA,264
18176,1.17,Hornitos, CA,56
18069,1.18,Hornsby, TN,308
15195,1.7,Hornsby Bend, TX,"7,355"
6856,5.27,Horntown, VA,315
8753,3.95,Horntown, OK,107
11685,2.65,Horse Cave, KY,"2,138"
3838,9.64,Horse Pasture, VA,"1,925"
4981,7.46,Horse Shoe, NC,"2,832"
8864,3.89,Horseheads, NY,"6,593"
13087,2.21,Horseheads North, NY,"2,658"
3200,11.39,Horseshoe Bay, TX,"3,487"
24697,0.45,Horseshoe Beach, FL,136
2664,13.4,Horseshoe Bend, AR,"2,250"
15440,1.65,Horseshoe Bend, TX,703
18809,1.08,Horseshoe Bend, ID,858
28401,0.14,Horseshoe Lake, AR,265
6632,5.47,Horsham, PA,"14,936"
14825,1.78,Horton, KS,"1,751"
7424,4.82,Horton Bay, MI,496
9665,3.47,Hortonville, WI,"2,701"
21783,0.76,Hortonville, NY,322
11892,2.58,Hoschton, GA,"1,642"
7230,4.97,Hosford, FL,624
26309,0.31,Hoskins, NE,203
19795,0.99,Hosmer, SD,231
24347,0.48,Hospers, IA,769
11629,2.67,Hosston, LA,298
22048,0.73,Hostetter, PA,842
747,35.02,Hot Springs, AR,"35,486"
6524,5.57,Hot Springs, VA,591
9411,3.61,Hot Springs, SD,"3,565"
10453,3.13,Hot Springs, NC,686
25399,0.38,Hot Springs, MT,589
24678,0.45,Hot Springs Landing, NM,134
407,53.52,Hot Springs Village, AR,"13,510"
21742,0.76,Hot Sulphur Springs, CO,718
20466,0.91,Hotchkiss, CO,"1,011"
3077,11.75,Hotevilla-Bacavi, AZ,"1,300"
565,42.46,Houck, AZ,"1,170"
7969,4.45,Houghton, MI,"7,897"
12181,2.48,Houghton, NY,"1,763"
26264,0.31,Houghton, IA,143
6243,5.87,Houghton Lake, MI,"2,926"
6878,5.25,Houlton, ME,"4,840"
19346,1.02,Houlton, WI,305
2455,14.42,Houma, LA,"33,807"
20659,0.89,Housatonic, MA,814
20434,0.91,House, NM,71
18694,1.09,Houserville, PA,"1,905"
11,599.59,Houston, TX,"2,167,988"
1455,22.4,Houston, AK,"2,058"
5037,7.38,Houston, MS,"3,577"
9353,3.64,Houston, MO,"2,208"
19481,1.01,Houston, AR,365
20345,0.93,Houston, MN,"1,014"
25120,0.41,Houston, PA,"1,239"
25984,0.33,Houston, DE,391
28355,0.14,Houston Acres, KY,470
28684,0.11,Houston Lake, MO,290
27727,0.2,Houstonia, MO,216
25415,0.38,Houtzdale, PA,817
26340,0.31,Hoven, SD,422
1876,18.1,Howard, WI,"18,313"
2056,16.74,Howard, CO,"1,057"
11040,2.9,Howard, GA,110
20138,0.95,Howard, SD,"1,045"
22274,0.7,Howard, KS,667
25627,0.36,Howard, PA,847
27458,0.22,Howard, OH,197
12054,2.53,Howard City, MI,"1,849"
22166,0.71,Howard City Village, NE,201
14894,1.77,Howard Lake, MN,"2,049"
12734,2.31,Howards Grove, WI,"3,212"
27406,0.23,Howardville, MO,353
14422,1.88,Howardwick, TX,475
8222,4.26,Howe, TX,"2,600"
14803,1.79,Howe, IN,691
16226,1.49,Howe, OK,758
737,35.35,Howell, UT,227
7509,4.75,Howell, MI,"9,543"
23399,0.58,Howells, NE,598
11661,2.66,Howie In The Hills, FL,"1,089"
5000,7.44,Howland, ME,"1,144"
8599,4.04,Howland Center, OH,"6,670"
5672,6.51,Hoxie, AR,"2,746"
20981,0.84,Hoxie, KS,"1,330"
21822,0.75,Hoyleton, IL,586
24228,0.5,Hoyt, KS,746
366,56.44,Hoyt Lakes, MN,"2,003"
7959,4.45,Hoytsville, UT,770
21914,0.74,Hoytville, OH,284
11253,2.81,Huachuca City, AZ,"2,246"
8835,3.9,Hubbard, OH,"7,787"
14105,1.95,Hubbard, TX,"1,592"
14575,1.84,Hubbard, IA,862
22147,0.71,Hubbard, OR,"3,206"
28086,0.17,Hubbard, NE,234
4236,8.73,Hubbard Lake, MI,863
15963,1.54,Hubbardston, MI,321
14460,1.87,Hubbell, MI,"1,068"
25926,0.34,Hubbell, NE,54
1468,22.27,Huber Heights, OH,"38,484"
19143,1.04,Huber Ridge, OH,"4,816"
28135,0.16,Hublersburg, PA,17
1226,25.6,Hudson, OH,"22,351"
4414,8.4,Hudson, IA,"2,393"
5659,6.53,Hudson, WI,"13,023"
5838,6.32,Hudson, FL,"11,730"
6376,5.74,Hudson, MA,"15,212"
7088,5.08,Hudson, TX,"4,758"
7552,4.72,Hudson, CO,"2,475"
9190,3.73,Hudson, NC,"3,744"
10681,3.04,Hudson, NH,"7,725"
13160,2.19,Hudson, MI,"2,431"
13271,2.16,Hudson, NY,"6,658"
21086,0.83,Hudson, IL,"1,918"
22314,0.69,Hudson, IN,604
24979,0.43,Hudson, WY,521
25477,0.38,Hudson, PA,"1,502"
26628,0.28,Hudson, SD,299
28508,0.13,Hudson, KS,161
8688,3.99,Hudson Bend, TX,"2,878"
14605,1.83,Hudson Falls, NY,"7,266"
14214,1.93,Hudson Lake, IN,"1,409"
10862,2.97,Hudson Oaks, TX,"1,952"
8445,4.14,Hudsonville, MI,"7,217"
29196,0.03,Huetter, ID,82
27546,0.22,Huey, IL,209
1735,19.45,Hueytown, AL,"15,956"
10754,3.01,Hughes, AK,63
13308,2.15,Hughes, AR,"1,589"
12200,2.47,Hughes Springs, TX,"1,983"
20455,0.91,Hughestown, PA,"1,436"
3267,11.15,Hughesville, MD,"2,556"
22704,0.64,Hughesville, PA,"1,860"
28621,0.12,Hughesville, MO,176
14684,1.82,Hughson, CA,"6,895"
819,33.45,Hugo, MN,"13,850"
5763,6.4,Hugo, OK,"5,294"
20174,0.95,Hugo, CO,654
15003,1.75,Hugoton, KS,"3,903"
4455,8.35,Huguley, AL,"2,449"
19167,1.04,Hulbert, OK,624
20814,0.87,Hulett, WY,399
11289,2.8,Hull, MA,"10,324"
13925,1.99,Hull, TX,540
14548,1.84,Hull, IL,450
17938,1.2,Hull, IA,"2,263"
26180,0.32,Hull, GA,178
25737,0.36,Hulmeville, PA,966
18110,1.18,Humansville, MO,"1,208"
18397,1.14,Humbird, WI,198
3785,9.78,Humble, TX,"15,402"
2789,12.87,Humboldt, NV,29
3817,9.7,Humboldt, TN,"8,363"
7667,4.64,Humboldt, IA,"4,663"
16533,1.44,Humboldt, KS,"1,977"
17105,1.33,Humboldt, NE,925
22953,0.62,Humboldt, SD,597
25809,0.35,Humboldt, IL,430
28698,0.11,Humboldt, MN,21
8405,4.15,Humboldt Hill, CA,"3,704"
22560,0.66,Hume, MO,335
23820,0.54,Hume, IL,399
23039,0.61,Humeston, IA,513
21482,0.79,Hummels Wharf, PA,"1,503"
17789,1.23,Hummelstown, PA,"4,544"
26009,0.33,Humnoke, AR,186
16897,1.37,Humphrey, AR,501
24237,0.5,Humphrey, NE,782
27129,0.25,Humphreys, MO,93
3963,9.32,Humptulips, WA,249
24167,0.5,Hundred, WV,284
14590,1.84,Hungerford, TX,93
16568,1.43,Hungry Horse, MT,898
27050,0.25,Hunker, PA,331
22977,0.62,Hunnewell, MO,120
24318,0.49,Hunnewell, KS,66
28586,0.12,Hunt, NY,62
5780,6.39,Hunter, TN,"1,757"
9363,3.64,Hunter, MO,95
15067,1.74,Hunter, NY,531
15539,1.63,Hunter, OH,"2,386"
16107,1.51,Hunter, ND,369
22965,0.62,Hunter, AR,84
27090,0.25,Hunter, OK,155
27620,0.21,Hunter, KS,67
13136,2.2,Hunter Creek, AZ,49
8984,3.83,Hunters Creek, FL,"21,064"
14174,1.94,Hunters Creek Village, TX,"4,545"
28895,0.08,Hunters Hollow, KY,366
15117,1.72,Hunterstown, PA,642
631,39.61,Huntersville, NC,"49,279"
18429,1.13,Huntersville, WV,160
9033,3.8,Huntertown, IN,"5,326"
4727,7.89,Hunting Valley, OH,750
7104,5.06,Huntingburg, IN,"6,489"
3042,11.89,Huntingdon, TN,"3,979"
9394,3.62,Huntingdon, PA,"7,069"
2136,16.22,Huntington, WV,"49,053"
4253,8.71,Huntington, IN,"17,284"
4901,7.59,Huntington, NY,"18,378"
7680,4.63,Huntington, MA,785
11421,2.75,Huntington, TX,"2,169"
13744,2.04,Huntington, UT,"2,040"
18750,1.09,Huntington, VA,"12,144"
21855,0.75,Huntington, OR,349
22179,0.71,Huntington, AR,620
19673,1,Huntington Bay, NY,"1,441"
1162,26.75,Huntington Beach, CA,"195,686"
10747,3.01,Huntington Park, CA,"58,787"
6630,5.47,Huntington Station, NY,"34,005"
16394,1.47,Huntington Woods, MI,"6,310"
4615,8.07,Huntingtown, MD,"3,311"
16444,1.45,Huntland, TN,749
19594,1,Huntleigh, MO,468
2525,14.07,Huntley, IL,"25,200"
16177,1.5,Huntley, MT,461
25767,0.35,Huntley, NE,49
26757,0.27,Huntley, WY,30
26514,0.29,Hunts Point, WA,487
29220,0.02,Huntsdale, MO,30
61,209.05,Huntsville, AL,"184,132"
716,35.86,Huntsville, TX,"39,764"
8796,3.93,Huntsville, TN,"1,405"
8952,3.84,Huntsville, AR,"2,168"
12467,2.39,Huntsville, MO,"1,598"
21803,0.75,Huntsville, UT,819
26394,0.3,Huntsville, OH,432
26013,0.33,Hurdland, MO,166
26771,0.27,Hurdsfield, ND,57
6617,5.49,Hurley, NY,"3,407"
7024,5.14,Hurley, MS,"1,538"
9767,3.42,Hurley, WI,"1,570"
19360,1.02,Hurley, NM,"1,232"
22980,0.62,Hurley, SD,369
24756,0.45,Hurley, MO,189
11658,2.66,Hurlock, MD,"2,056"
3902,9.48,Huron, SD,"12,982"
7398,4.84,Huron, OH,"7,095"
15718,1.59,Huron, CA,"6,777"
20929,0.85,Huron, KS,50
431,51.2,Hurricane, UT,"14,338"
9166,3.74,Hurricane, WV,"6,352"
3717,9.91,Hurst, TX,"38,140"
20905,0.86,Hurst, IL,841
14752,1.8,Hurstbourne, KY,"4,280"
25838,0.35,Hurstbourne Acres, KY,"1,611"
9657,3.48,Hurt, VA,"1,388"
19232,1.03,Hurtsboro, AL,494
2094,16.43,Huslia, AK,379
21966,0.74,Huson, MT,7
20589,0.89,Hustisford, WI,"1,149"
22364,0.69,Hustler, WI,184
19162,1.04,Hustonville, KY,476
4057,9.09,Hutchins, TX,"5,410"
26397,0.3,Hutchins, IA,10
1438,22.69,Hutchinson, KS,"41,946"
4302,8.6,Hutchinson, MN,"13,983"
28384,0.14,Hutchinson, NJ,125
8173,4.3,Hutchinson Island South, FL,"4,877"
22904,0.62,Hutsonville, IL,468
10857,2.98,Huttig, AR,502
4814,7.75,Hutto, TX,"18,839"
28056,0.17,Hutton, MD,70
26385,0.3,Huttonsville, WV,767
10403,3.15,Huxley, IA,"3,370"
13711,2.04,Huxley, TX,336
1646,20.27,Hyampom, CA,255
23970,0.52,Hyannis, NE,166
11651,2.67,Hyattsville, MD,"18,049"
8497,4.1,Hyattville, WY,37
13664,2.06,Hybla Valley, VA,"16,076"
23349,0.58,Hydaburg, AK,356
15352,1.67,Hyde, PA,"1,392"
9884,3.37,Hyde Park, UT,"4,085"
17920,1.21,Hyde Park, NY,"2,314"
18230,1.16,Hyde Park, VT,511
24171,0.5,Hyde Park, PA,"2,649"
27261,0.24,Hyde Park borough, PA,486
17440,1.28,Hyden, KY,461
2406,14.68,Hyder, AK,12
4956,7.5,Hydesville, CA,"1,354"
12922,2.25,Hydetown, PA,458
22481,0.67,Hydro, OK,"1,029"
22153,0.71,Hymera, IN,723
24068,0.51,Hyndman, PA,862
22956,0.62,Hypoluxo, FL,"2,641"
7415,4.83,Hyrum, UT,"7,751"
27612,0.21,Hysham, MT,329
12863,2.27,Hytop, AL,540
21446,0.79,Iaeger, WV,281
14337,1.89,Iago, TX,372
28576,0.12,Iatan, MO,36
8926,3.85,Iberia, OH,421
20697,0.88,Iberia, MO,605
8992,3.83,Icard, NC,"3,194"
7327,4.9,Icehouse Canyon, AZ,832
16768,1.4,Ida, LA,204
13460,2.1,Ida Grove, IA,"2,093"
2032,16.88,Idabel, OK,"7,015"
22503,0.67,Idaho City, ID,506
1462,22.35,Idaho Falls, ID,"57,935"
13248,2.17,Idaho Springs, CO,"1,971"
28896,0.08,Idalia, CO,69
19905,0.98,Idalou, TX,"2,369"
20694,0.88,Idamay, WV,276
18964,1.06,Idanha, OR,145
6282,5.84,Idaville, IN,762
22290,0.69,Idaville, PA,152
24309,0.49,Idaville, OR,461
18330,1.14,Ideal, GA,542
6672,5.44,Ider, AL,"1,033"
26677,0.28,Idledale, CO,267
24604,0.46,Idlewild, CA,32
2593,13.72,Idyllwild-Pine Cove, CA,"2,562"
11107,2.87,Idylwood, VA,"17,643"
1615,20.58,Igiugig, AK,37
25081,0.42,Ignacio, CO,832
25715,0.36,Ihlen, MN,43
21644,0.77,Ila, GA,418
3401,10.75,Ilchester, MD,"24,959"
679,37.13,Iliamna, AK,71
27071,0.25,Iliff, CO,239
12151,2.49,Ilion, NY,"7,968"
24616,0.46,Illiopolis, IL,913
13476,2.1,Ilwaco, WA,"1,086"
27520,0.22,Imbler, OR,277
20579,0.9,Imboden, AR,555
18062,1.18,Imlay, NV,80
12532,2.37,Imlay City, MI,"3,588"
1436,22.7,Immokalee, FL,"24,021"
27708,0.2,Imogene, IA,56
28878,0.09,Impact, TX,9
6262,5.86,Imperial, CA,"15,782"
6879,5.25,Imperial, MO,"4,630"
8289,4.22,Imperial, TX,302
10450,3.13,Imperial, PA,"2,917"
10907,2.95,Imperial, NE,"2,130"
8392,4.16,Imperial Beach, CA,"26,857"
12258,2.45,Ina, IL,"2,301"
25999,0.33,Inavale, NE,63
1185,26.43,Inchelium, WA,515
1538,21.53,Incline Village, NV,"8,389"
231,77.57,Independence, MO,"117,160"
869,32.37,Independence, MN,"3,634"
940,30.59,Independence, UT,213
1959,17.44,Independence, KY,"25,638"
3873,9.54,Independence, OH,"7,136"
4818,7.74,Independence, KS,"9,282"
6033,6.08,Independence, IA,"5,955"
7367,4.87,Independence, CA,681
11455,2.73,Independence, OR,"8,654"
12613,2.34,Independence, VA,"1,259"
12848,2.27,Independence, LA,"1,913"
17480,1.27,Independence, WI,"1,557"
4128,8.94,Independent Hill, VA,"7,973"
27438,0.23,Index, WA,217
11731,2.64,India Hook, SC,"3,804"
26647,0.28,Indiahoma, OK,329
19948,0.97,Indialantic, FL,"2,744"
23573,0.56,Indian Beach, NC,222
26977,0.26,Indian Creek, IL,591
24948,0.43,Indian Creek Village, FL,61
14565,1.84,Indian Falls, CA,23
13403,2.12,Indian Harbour Beach, FL,"8,254"
17771,1.23,Indian Head, MD,"3,885"
20296,0.93,Indian Head Park, IL,"3,837"
21092,0.83,Indian Heights, IN,"3,011"
2418,14.61,Indian Hills, NV,"6,007"
6401,5.71,Indian Hills, NM,"1,216"
7614,4.68,Indian Hills, CO,"1,181"
12322,2.44,Indian Hills, TX,"2,460"
14077,1.96,Indian Hills, KY,"2,904"
9490,3.56,Indian Lake, PA,413
27808,0.19,Indian Lake, TX,992
5800,6.36,Indian Mountain Lake, PA,"4,411"
11271,2.8,Indian Point, MO,555
2788,12.87,Indian River, MI,"1,977"
6562,5.54,Indian River Estates, FL,"5,953"
7042,5.12,Indian River Shores, FL,"3,980"
21003,0.84,Indian Rocks Beach, FL,"4,153"
25941,0.34,Indian Shores, FL,"1,392"
1888,18.01,Indian Springs, NV,785
7883,4.5,Indian Springs, MT,139
11885,2.58,Indian Springs, GA,"2,529"
14615,1.83,Indian Springs, TX,799
28611,0.12,Indian Springs, MD,50
9027,3.8,Indian Springs Village, AL,"2,490"
1526,21.69,Indian Trail, NC,"34,950"
28861,0.09,Indian Village, IN,91
2473,14.32,Indian Wells, CA,"5,089"
3515,10.4,Indian Wells, AZ,146
14934,1.76,Indiana, PA,"14,025"
24,361.43,Indianapolis, IN,"835,097"
3236,11.25,Indianola, IA,"15,014"
4324,8.57,Indianola, MS,"10,426"
